All Tied Up,"McDowell, Ronnie",Almost Easy,Avenged Sevenfold
All Time High,Pulp,Almost Goodbye,"Chesnutt, Mark"
All Time Love,"Almost HereYoung, Will",,"Goodrem, Delta & Brian"
,,,McFadden
All Time Low,"Bellion, Jon",,
,,Almost Home,"Carey, Mariah"
,"Wanted, The",,
,,,"Carpenter, Mary Chapin"
All To Myself,Dan + Shay,,
,,,"Morgan, Craig"
All To Myself (Inst),Dan + Shay,,
,,Almost In Love,"Presley, Elvis"
All Together Now,"Beatles, The",,
,,Almost is Never Enough,"Grande, Ariana"
,"Farm, The",,
,,Almost Like Being In,Musical/Brigadoon
All tomorrow's Parties,Velvet Underground,,
,,Love,
All Tomorrow's Parties,"Velvet Underground, The",,
,,,"Sinatra, Frank"
,& Nico,,
,,Almost Lover,"Fine Frenzy, A"
All Too Well,"Swift, Taylor",,
,,Almost Over You,"Easton, Sheena"
All We Are,"Nathanson, Matt",,
,,,"McCann, Lila"
All We Know,"Chainsmokers, The",,
,,Almost Paradise,"Duets/Wilson, Ann & Mike"
,"Chainsmokers, The &",,
,,,Reno
,Phobe Ryan,,
,,Almost Perfect,"Hill, Ingram"
,"Chainsmokers, The &",,
,,Almost Persuaded,
,Phoebe Ryan,,"Houston, David"
All You Ever,"Hayes, Hunter",,"Wynette, Tammy"
All You Ever Do Is Bring,"Mavericks, The",Almost There,Level 42
Me Down,,,
,,,"Nolen, Gabbie"
All You Good Friends,"Simm, Kevin",,"Williams, Andy"
All You Good People,McNamara & McNamara,Aloha Oe,"Williams, Andy"
All You Had To Do Was,"Swift, Taylor",Alone,"Bee Gees, The"
Stay,,,
,,,"Evans, Sara"
All You Need Is Love,"Beatles, The",,
,,,Heart
All You Need Is Me,Morrissey,,"Holmes, Monty"
All You Want,Dido,,Musical/Glee
All You Wanted,"Branch, Michelle",,"Ware, Jessie"
All You Zombies,Hooters,,"Williams, Holly"
All Your Life,"Alone AgainBand Perry, The",,Dokken
Alleghany Moon,"Page, Patti",,"Reid, Alyssa & Rump"
,,,Shakers
Allentown,"Joel, Billy",,
,,,"Reid, Alyssa feat. P Reign"
Alley Oop,"Hollywood Argyles, The",,
,,Alone Again (Naturally),"O'Sullivan, Gilbert"
Allison Road,Gin Blossoms,,
10facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Alone I Break,Korn,Always Look On The Monty Python,
,,Bright Side Of Life,
Alone No More,"George, Philip",,
Musical/SpamalotAlone Together,Fall Out Boy,,
,,Musical/Spamalot,
Alone With You,"Owen, Jake",,
,,"Always On My Mind Nelson, Willie",
,"Sure, Al B.",,
,,"Pet Shop Boys, The",
,"Young, Faron",,
,,"Presley, Elvis",
Along Came Bialy,Musicals/The Producers,,
,,SWV,
Along Came Jones,"Coasters, The",,
,,"Always On The Run Kravitz, Lenny",
,"Stevens, Ray",,
,,Always On Time Ja Rule & Ashanti,
Along Comes A Woman,Chicago,,
,,Always Remember Us Musical/A Star Is Born,
Along Comes Mary,"Association, The",,
,,This Way,
"Alphabet Song, The",Children's Songs,,
,,Musical/A Star Is,
Alphabet Street,Prince,,
,,Born/Lady Gaga,
Already,DMX,,
,,"Always Right Behind Kooks, The",
Already Gone,"Clarkson, Kelly",,
,,You,
,"Eagles, The",,
,,Always Something There Naked Eyes,
,Sugarland,,
,,To Remind Me,
,"Tucker, Tanya",,
,,"Shapiro, Helen",
Alright,"Jackson, Janet",,
,,Always Summer Yellowcard,
,"Rucker, Darius",,
,,Always The Last To Del Amitri,
,Supergrass,,
,,Know,
Alright By Me,"Rucker, Darius",,
,,"Always The Love Songs Young, Eli, Band",
Alright With Me,"Allen, Kris",,
,,Always There For You Stryper,
Always,Blink 182,,
,,"Always Was Tippin, Aaron",
,Bon Jovi,,
,,"Always Where I Need To Kooks, The",
,"Cline, Patsy",Be,
,Duets/Atlantic Starr,,
,,Always Will Wynonna,
,Erasure,,
,,"Always You Paige, Jennifer",
,Trina & Monica,,
,,"Alyssa Lies Carroll, Jason Michael",
Always & Forever,Heatwave,,
,,Alyssa Milano Sodium,
,"Vandross, Luther",,
,,"Am I Blue Strait, George",
Always (I'll Be Loving,Standards/Traditional,,
,,"Waters, Ethel",
You),,,
,,"Am I Losing You Reeves, Jim",
Always A Woman,"Stewart, Larry",,
,,"Am I Ready Presley, Elvis",
Always Be My Baby,"Carey, Mariah",,
,,"Am I That Easy To Forget Davis, Skeeter",
Always Come Back To,"Mumba, Samantha",,
,,"Humperdinck, Engelbert",
Your Love,,,
,,"Am I The Only One Bentley, Dierks",
Always Have Always Will,Ace Of Base,,
,,Am I Wrong Nico & Vinz,
,"Fricke, Janie",,
,,AM Radio Everclear,
,Shenandoah,,
,,"AM To PM Milian, Christina",
Always In My Heart,"Campbell, Tevin",,
,,Amalfi Hooverphonic,
Always Late With Your,"Frizzell, Lefty",,
,,Amanda Boston,
Kisses,,,
,,"Jennings, Waylon",
,"Yoakam, Dwight",,
,,"Williams, Don",
11facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Amarillo (Is This The,"Christie, Tony",American Boy,Estelle & Kanye West
Way To),,,
,,,"Isaak, Chris"
Amarillo By Morning,"Strait, George",American Child,"Vassar, Phil"
Amarillo Sky,"Aldean, Jason",American Daydream,Electric Guest
Amazed,Lonestar,American Dream,"Nitty Gritty Dirt Band, The"
Amazing,Aerosmith,American Girl,"McKee, Bonnie"
,"Cardle, Matt",,
,,,"Petty, Tom & The"
,Foxes,,Heartbreakers
,American GirlsInna,,Counting Crows
,"Kelley, Josh",American Heart,"Hill, Faith"
,Madonna,American Honey,Lady Antebellum
,"Michael, George",American Honky Tonk,"Brooks, Garth"
,"Bar AssociationWest, Kanye & Young",,
,Jeezy,American Idiot,Green Day
,Westlife,,
,,American Kids,"Chesney, Kenny"
Amazing Eyes,Good Old War,,
,,American Life,Madonna
Amazing Grace,Christian,,
,,American Made,"Oak Ridge Boys, The"
,"Presley, Elvis",,
,,American Oxygen,Rihanna
Amazing Love,"Pride, Charley",,
,,American Pie,Madonna
Ambitions,"McElderry, Joe",,
,,,"McLean, Don"
Amen,Eden's Edge,,
,,American Radio,Carolina Rain
Amen (explicit),"Mill, Meek feat Drake",,
,,American Ride,"Keith, Toby"
Amen Kind Of Love,"Singletary, Daryle",,
,,American Saturday Night,"Paisley, Brad"
America,Deuce,,
,,American Scandal,"McBryde, Ashley"
,"Diamond, Neil",,
,,American Scandal (Inst),"McBryde, Ashley"
,"Jennings, Waylon",,
,,American Soldier,"Keith, Toby"
,Musical/West Side Story,,
,,American Soul,U2
,Razorlight,,
,,American Soul,U2
,Santana & P. O. D.,,
,,(instrumental),
,Simon & Garfunkel,,
,,American Spirit,"Rhett, Thomas"
America (My Country 'Tis,Standards/Patriotic,,
,,American Trilogy,"Presley, Elvis"
Of Thee),,,
,,American Woman,"Guess Who, The"
America Fuck Yeah,Team America,,
,,,"Kravitz, Lenny"
America The Beautiful,"Charles, Ray",,
,,Americana,"Bandy, Moe"
,"Presley, Elvis",,
,,Americana Gold,"Patin, Rick"
,Standards/Patriotic,,
,,Americanos,"Johnson, Holly"
America Will Always,"Travis, Randy",,
,,America's Suitehearts,Fall Out Boy
Stand,,,
,,America's Sweetheart,"King, Elle"
America Will Survive,"Williams, Hank Jr.",,
,,,"King, Ellie"
American Baby,"Matthews, Dave, Band",,
,,Amie,Pure Prairie League
American Bad Ass,Kid Rock,,
,,Amigo's Guitar,"Wells, Kitty"
American Bandstand,TV Tunes,,
,,Amish Paradise,"Yankovic, "" Weird Al"""
American Beautiful,"Henningsens, The",,
,,Amnesia,5 Seconds Of Summer
American Beauty /,Fall Out Boy,,
,,,Cherish
American Psycho,,,
12facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Amnesia,Chumbawamba,"And Your Bird Can Sing Beatles, The",
Among My Souvenirs,"Francis, Connie","Andy Warhol Bowie, David",
Among The Missing,"Duets/Mattea, Kathy &",Aneurysm Nirvana,
,Michael McDonald,,
,,Angel Aerosmith,
Amore (Sexo),"Gray, Macy & Santana",,
,,Akon,
Amos Moses,"Reed, Jerry",,
,,"Baker, Anita",
Amsterdam,Imagine Dragons,,
,,"Bedingfield, Natasha",
Amsterdam port of,"Bowie, David",,
,,"Corrs, The",
(explicit),,,
,,Fifth Harmony,
Amusement Park,50 Cent,,
,,"Hendrix, Jimi",
Amy's Back In Austin,Little Texas,,
,,Madonna,
An Easier Affair,"Michael, George",,
,,"McLachlan, Sarah",
An End Has A Start,Editors,"Perez, Amanda",
An Innocent Man,"Joel, Billy",Pharrell,
An Ocassional Dream,"Bowie, David","Presley, Elvis",
An Old Pair Of Shoes,"Travis, Randy","Richie, Lionel",
An Unusual Kiss,"Etheridge, Melissa",Shaggy,
Anaconda,"Minaj, Nicki","Stewart, Rod",
Analogue,Tyrese & CandaceA-Ha,,
WestlifeAnarchy In The UK,"Sex Pistols, The",,
,,Angel Baby Rosie & The Originals,
And I,Ciara,,
,,"Angel Band Christian/Story, Carl",
And I Am Telling You I'm,Musical/Dreamgirls,,
Not Going,,"Angel Boy McGraw, Tim",
And I Love Her,"Beatles, The",Angel Eyes Abba,
And I Love You So,"Como, Perry","Ferry, Bryan",
,"McLean, Don","Healey, Jeff, Band",
,"Presley, Elvis",Love & Theft,
And It Stoned Me,"Morrison, Van",Standards/Traditional,
And She Said (2006 Mets,"Wet Wet WetPrata, Lucas",,
Anthem),,Angel Face Glitter Band,
And She Was,Talking Heads,Angel Fingers Wizzard,
And So It Goes,"Joel, Billy","Angel Flying Too Close Nelson, Willie",
,,To The Ground,
,"Williams, Don",,
Angel From MontgomeryAnd Still,"Raitt, BonnieMcEntire, Reba",,
Angel From Montgomery And The Band Played On,"Raitt, Bonnie & John PrineStandards/Traditional",,
,,(Live Version),
And The Beat Goes On,"Whispers, The",,
,,Angel In Blue Jeans Train,
And The Crowd Goes,"Wills, Mark",,
Angel In DisguiseWild,,Brandy,
Angel In My EyesAnd The Grass Won't,"Montgomery, John MichaelDiamond, Neil",,
Pay No Mind,,Angel In The Night Basshunter,
,"Presley, Elvis",Angel Of Harlem U2,
And The Wheels Turn,"Cannon, Melonie",Angel Of Mine Eternal,
And Then,"Drake, Dusty",Monica,
And We Danced,Hooters,Angel Of Music Musical/Phantom Of The,
And When I Die,"Blood, Sweat & Tears",Opera,
13facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Angel Of The Morning,"Newton, Juice",angry chair,Alice In Chains
Angel On My Shoulder,"Cole, Natalie",Angry Eyes,Loggins & Messina
Angel St.,M People,Angry Inch,Hedwig & the Angry Inch
Angela Jones,"Cox, Michael",Angry Johnny,Poe
Angeles,"Humperdinck, Engelbert",Angry Mob,Kaiser Chiefs
Angelia,"Marx, Richard",Animal,Def Leppard
"Angelina & Zooma,","Prima, Louis",,"Maynard, Conor & Wiley"
Zooma,,,
,,,Neon Trees
Angeline Is Coming,"Badlees, The",,Pearl Jam
Home,,,
,,Animal (F### Like A,W.A.S.P.
Angelo,Brotherhood Of Man,Beast),
Angels,"Simpson, Jessica",Animal Crackers In My,"Musical/Temple, Shirley"
,,Soup,
,"Travis, Randy",,
,"Williams, Robbie",,"Temple, Shirley"
,,Animal I Have Become,
,"xx, The",,Three Days Grace
Angels (Acoustic,"Animal NitrateWilliams, Robbie",,Suede
Version),,,
,,"Animal Song, The",Savage Garden
Angels Among Us,Alabama,Animal Style,"Clyro, Biffy"
Angels Cry,"Carey, Mariah & Ne-Yo",Animals,Maroon 5
Angels Don't Fly,"Prosser, James",,
,,,Nickelback
Angel's Eye,Aerosmith,Ann,"Overstreet, Tommy"
Angels Fall,Breaking Benjamin,Anna Go To Him,"Beatles, The"
Angels Fly Away,"Durrance, Eric",Anna Molly,Incubus
Angels From The Realms,Christmas,Anna Sun,Walk The Moon
Of Glory,,,
,,Annie,Musical/Annie
Angels In Waiting,"Cochran, Tammy",,
,,"Annie, I'm Not Your",Kid Creole & The
Angels Like Her,"Tomlinson, Trent",Daddy,Coconuts
"Angels Listened In, The","Crests, The",Annie's Song,"Denver, John"
Angels On My Side,"Astley, Rick","Anniversary Song, The","Shore, Dinah"
Angels On The Moon,Thriving Ivory,,Standards/Traditional
Angel's Son,Straight Up & Lajon,Anniversary Waltz,Standards/Traditional
Angels We Have Heard,Christmas,Anonymous,"Valentino, Bobby &"
On High,,,Timbaland
Angels Wings,Westlife,Another Brick In The,Pink Floyd
,,Wall,
Angels With Dirty Faces,Sham 69,,
,,Another Chance At Love,"Lynne, Shelby"
Angels Working,"Carter, Deana",,
Overtime,,Another Day,Lemar
Angels Would Fall,"Etheridge, Melissa",,"McCartney, Paul & Wings"
Anger Never Dies,Hooverphonic,,Musical/Rent
Another Day Goes ByAnger Rising,"Cantrell, Jerry",,Dakota Moon
Another Day In ParadiseAngie,"Rolling Stones, The",,Brandy
Angie Baby,"Reddy, Helen",,"Collins, Phil"
,,Another Day of Sun,
Angry,Matchbox 20,,La La Land
,,Another Dick With No,
Angry Again,Megadeth,,"Bloodhound Gang, The"
,,Balls,
Angry All The Time,"McGraw, Tim & Faith Hill",,
14facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Another Dumb Blonde,Hoku,Answerphone Banx & Ranx,
Another Girl,"Beatles, The",Answerphone feat Ella Banx And Ranx,
,,Eyre,
Another Goodbye,"Fargo, Donna",,
"Ant, AdamAnother Lonely Song","Wynette, Tammy",Ant Music,
Blink 182Another Love,"Odell, Tom",Anthem,
ChessAnother Lover,Hear'Say,,
,,Filo & Perry & Eric,
Another Night,"Real McCoy, The",,
,,Lumiere,
Another Nine Minutes,Yankee Grey,,
,,Musical/Chess,
Another One Bites The,Queen,,
,,Anthem Of Our Dying Story Of The Year,
Dust,,,
,,Day,
Another One Rides The,"Yankovic, "" Weird Al""",,
,,Anthem Part Two Blink 182,
Bus,,,
,,"Anthem, The Good Charlotte",
Another Part Of Me,"Jackson, Michael",,
,,Anthemic Magnetic Man feat P,
Another Place To Fall,"Tunstall, K.T.",,
,,Money,
"Another Place, Another","Humperdinck, Engelbert",,
,,"Anticipating Spears, Britney",
Time,,,
,,"Anticipation Simon, Carly",
Another Postcard,Barenaked Ladies,,
,,"Antidote Scott, Travis",
(Chimps),,,
,,Swedish House Mafia &,
Another Rainy Night,Queensryche,,
,,Knife Party,
(Without You),,,
,,Antisocial Anthrax,
Another Rock & Roll,"Christmas/Glitter, Gary",,
,,"Ants Go Marching, The",
Christmas,,Children's Songs,
,,Ants Marching,
Another Round,Fat Joe & Chris Brown,"Matthews, Dave, Band",
,,Any Day Now,
Another Sad Love Song,"Braxton, Toni","Milsap, Ronnie",
Another Saturday Night,"Buffett, Jimmy","Presley, Elvis",
,,Any Dream Will Do Musical/Joseph & The,
,"Cooke, Sam",,
,,Amazing Technicolor,
,"Stevens, Cat",,
,,Dreamcoat,
Another Side,Sawyer Brown,,
,,"Any Man Of Mine Twain, Shania",
Another Side Of You,"Nichols, Joe",,
,,"Any Ol' Barstool Aldean, Jason",
Another Somebody Done,"Thomas, B. J.",,
,,"Any Old Iron Holloway, Stanley",
Somebody Wrong,,,
,,"Any Old Wind That Cash, Johnny",
Another Time Around,Sum 41,,
,,Blows,
Another Try,"Turner, Josh & Trisha",,
,,"Any One Of Us Gates, Gareth",
,Yearwood,,
,,"Any Other Day Duff, Hilary",
Another Way To Die,Disturbed,,
,,Any Other Night Sharissa,
,"Keys, Alicia & Jack White",,
,,Any Other World Mika,
Another You,"Rich, John",,
,,"Any Place In Paradise Presley, Elvis",
Another You  Another Me,"Seals, Brady",,
,,"Any Time Any Place Jackson, Janet",
"Answer Is Yes, The","Wright, Michelle",,
,,"Any Time At All Beatles, The",
Answer Me,"Laine, Frankie",,
,,"Any Way You Want Me Presley, Elvis",
"Answer Me, My Love","Cole, Nat ""King""",,
,,Any Which Way Scissor Sisters,
Answer The Phone,Sugar Ray,,
,,Anymore Melanie C,
Answer To My Prayer,"Ewing, Skip",,
,,"Tritt, Travis",
Answer To No One,"Ford, Colt & JJ Lawhorn",,
Answering Bell,"Adams, Ryan",,
15facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Anyone Could Fall In,"Presley, Elvis",Anyway That You Want,"Troggs, The"
Love With You,,Me,
Anyone Else,"Raye, Collin",Anyway You Want It,Journey
Anyone Who Had A,"Black, Cilla","Anyway, Anyhow,","Who, The"
Heart,,Anywhere,
,"Warwick, Dionne",Anywhere,"Ora, Rita"
,"White, Rob & Naomi",,Passenger
,Emanuel,,
,,Anywhere For You,Backstreet Boys
Anyone Who Isn't Me,"Duets/Rogers, Kenny &",,
,,,"Martin, John"
Tonight,Dottie West,,
,,Anywhere In The World,"Ronson, Mark & Katy B"
Anything,3T,,
,,Anywhere Is,Enya
,Culture Beat,,
,,Anywhere With You,"Owen, Jake"
,Jaheim & Next,,
,,Anywhere You Want To,Santana
,SWV,,
,,Go,
,Third Eye Blind,,
,,A-OK,"McCoy, Neal"
Anything But Down,"Crow, Sheryl",,
,,Apache,"Sugarhill Gang, The"
Anything But Mine,"Chesney, Kenny",,
,,Apartment #9,"Wynette, Tammy"
Anything But Ordinary,"Lavigne, Avril",,
,,Ape Man,"Kinks, The"
Anything Can Happen,"Douglas, Mason",,
,,Aphrodite,"Minogue, Kylie"
Anything Could Happen,"Goulding, Ellie",,
,,Apologize,Timbaland & One Republic
Anything For Love,"House, James",,
,,,Timbaland & OneRepublic
Anything For You,"Estefan, Gloria",,
,,Applause,Lady Gaga
Anything For Your Love,"Clapton, Eric",,
,,Applejack,"Parton, Dolly"
Anything Goes,Florida Georgia Line,,
,,"Apples, Peaches,",Jay & The Techniques
,"Houser, Randy",Pumpkin Pie,
,Musical/Anything Goes,,
,,Appletree,"Badu, Erykah"
,"Sinatra, Frank",,
,,April 29 1992,Sublime
Anything Is Possible,"Young, Will",,
,,April Come She Will,Simon & Garfunkel
Anything Like Me,"Paisley, Brad",,
,,April In Paris,Musical/April In Paris
Anything Other Than,"Allen, Deborah",,
,,April Love,"Boone, Pat"
Love,,,
,,April Showers,Sugarland
Anything Out There,"Green, Vivian",,
,,A-Punk,Vampire Weekend
Anything That's Part Of,"Presley, Elvis",,
,,Aqua Marina,"Miller, Gary"
You,,,
,,Aqualung,Jethro Tull
Anything You Can Do I,Musical/Annie Get Your,,
,,Aquarius,Musical/Hair
Can Do Better,Gun,,
,,Aquarius/Let The,"5th Dimension, The"
"Anything, Anything (I'll",Dramarama,,
,,Sunshine In,
Give You),,,
,,Arabella,Arctic Monkeys
Anytime,"Arnold, Eddy",,
,,Arabian,Musical/Aladdin
,Journey,,
,,Are Friends Electric,"Numan, Gary"
Anytime You Need A,"Carey, Mariah",,
,,Are The Good Times,"Haggard, Merle"
Friend,,,
,,Really Over,
Anyway,Cee Lo,,
,,Are You Ever Gonna,"Dunn, Holly"
,"McBride, Martina",,
,,Love Me,
Anyway (Clean),Cee Lo,,
,,Are You Experienced,"Hendrix, Jimi"
16facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Are You Gonna Be My,Jet,Arms Of The One Who,Xscape
Girl,,"Loves You, The",
Are You Gonna Go My,"Jones, Tom & Robbie",Arms Open,Script
Way,Williams,,
,,,"Script, The"
,"Kravitz, Lenny",Arms Open,"Script, The"
Are You Gonna Kiss Me,Thompson Square,(instrumental),
Or Not,,,
,,Army,"Folds, Ben"
Are You Happy Baby,"West, Dottie",,
,,,"Goulding, Ellie"
Are You Happy Now,"Branch, Michelle",Army Dreamers,"Bush, Kate"
,"Pope, Cassadee",Army Of Angels,"Script, The"
Are You In,Incubus,Army Of Lovers,"Ryan, Lee"
Are You Jimmy Ray,"Ray, Jimmy",Army of Me,Bjork
Are You Lonesome,"Presley, Elvis",Army Of Two,"Murs, Olly"
Tonight,,,
,,Arnold Layne,Pink Floyd
Are You Lovin' Me Like,"Milsap, Ronnie",,
,,Around My Way,"Fiasco, Lupe"
I'm Lovin' You,,,
,,(Freedom Ain't Free),
Are You Ready,Creed,(explicit),
,Disturbed,Around The Bend,"Asteroids Galaxy Tour,"
Are You Ready For Love,"John, Elton",,The
Are You Ready For The,Around The FurGleaming Spires,,Deftones
Sex Girls,,,
,,Around The Way Girl,LL Cool J
Are You Sincere,"Presley, Elvis",Around The World,Aqua
Are You Still Having Fun,"Cherry, Eagle Eye",,
,,,East 17
Are You Sure Hank Done,Alabama,,"Hilton, Ronnie"
It This Way,,,
,,,"La Rose, Natalie & Fetty"
,"Jennings, Waylon",,Wap
Are You Teasing Me,"Smith, Carl",,Red Hot Chili Peppers
Are You That Somebody,Aaliyah,Around The World (La La,ATC
,,La),
Are You There,Oleander,,
,,Around The World In 80,"Musical/Crosby, Bing"
Are You Washed In The,"Jackson, Alan",,
,,Days,
Blood/I'll Fly Away,,,
Medley,,Arsonist's Lullaby,Hozier
Are You With Me,Lost Frequencies,"Art Of Letting Go, The","Carey, Mariah"
Are Your Eyes Still Blue,"McAnally, Shane",Arthur's Theme (The,"Cross, Christopher"
,,Best That You Can Do),
Area Codes,Ludacris,,
,,Artpop,Lady Gaga
Arizona Rain,3 Of Hearts,,
,,As,"Duets/Blige, Mary J., &"
Arlington,"Adkins, Trace",,
,,,George Michael
Armageddon It,Def Leppard,,
,,,"Wonder, Stevie"
Armoire,Curren$y & Young Roddy,,
,,As Any Fool Can See,"Lawrence, Tracy"
,& Trademark Da Skydiver,,
,,As Good As I Once Was,"Keith, Toby"
Arms,"Perri, Christina",,
,,As Good As New,Abba
Arms Around The World,Louise,,
,,As If,"Evans, Sara"
Arms Around You (feat,XXXTENTACION,,
"Lil Pump, Maluma, &",,As Long As He Needs Me,"Bassey, Shirley"
Swae Lee,,,
,,,Musical/Oliver
,,As Long As I Have You,"Presley, Elvis"
17facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
As Long As I Live,"Foley, Red & Kitty Wells",,"Dion, Celine"
As Long As There's,"Mavericks, The",,"James, Etta"
Loving Tonight,,,
,,,"Rawls, Lou"
As Long As We Got Each,"Duets/Thomas, B. J. &",At Mail Call Today,"Autry, Gene"
Other,Dusty Springfield,,
,,At My Most Beautiful,R.E.M.
As Long As You Belong,"Dunn, Holly",,
,,At Night I Pray,Wild Orchid
To Me,,,
,,At Or With Me,"Johnson, Jack"
As Long As You Follow,Fleetwood Mac,,
,,At Seventeen,"Ian, Janis"
As Long As You Love Me,Backstreet Boys,,
,,At Sundown,Standards/Traditional
,"Bieber, Justin",,
,,At The Ballet,"Musical/Chorus Line, A"
As Long As You're Mine,Musical/Wicked,,
,,At The Beginning,"Duets/Lewis, Donna &"
As She's Walking Away,"Brown, Zac, Band & Alan",,
,,,Richard Marx
,Jackson,,
,,At The Club,"Drifters, The"
As Simple As That,"Reid, Mike",,
,,At The End Of The Day,"Coffey, Kellie"
As Tears Go By,"Rolling Stones, The",,
,,At The Hop,Danny & The Juniors
As The World Falls Down,"Bowie, David",,
,,At the House,"Shelton, Blake"
As Time Goes By,"Durante, Jimmy",,
,,At the House,"Shelton, Blake"
,"Humperdinck, Engelbert",,
,,(instrumental),
As Usual,"Lee, Brenda",,
,,At The Stars,Better Than Ezra
As We Lay,"Price, Kelly",,
,,At The Zoo,Simon & Garfunkel
ASAP,T.I.,,
,,At This Moment,"Buble, Michael"
Ascension,"Johnson, Holly",,
,,,"Vera, Billy & The Beaters"
Asereje,Las Ketchup,,
,,At Your Best (You Are,Aaliyah
Ashes,Embrace,Love),
Ashes and Wine,"Fine Frenzy, A","A-Team, The","Sheeran, Ed"
Ashes By Now,"Womack, Lee Ann",Atlas,Coldplay
Ashes To Ashes,"Bowie, David",Atmosphere,"Abbot, Russ"
Ask,"Smiths, The",Atomic,Blondie
Ask Me,"Presley, Elvis",Attack Of The Killer,"Lee, Lewis"
Ask Me How I Know,"Brooks, Garth",Tomatoes,
Ask Me How I Know,"Brooks, Garth",Attention To Me,"Nolans, The"
(instrumental),,Attracting Flies,AlunaGeorge
Ask Me Why,"Beatles, The",Auberge,"Rea, Chris"
Askin' Too Much,"Walker, Tamara",Auctioneer,"Van Dyke, Leroy"
Aspres Kordeles,Greek Favorites,Audio Dope 3,Curren$y
Ass Back Home,Gym Class Heroes & Neon,Audition (the fools who,La La Land
,Hitch,dream),
Ass Back Home (Clean),Gym Class Heroes & Neon,Auld Lang Syne,Standards/Traditional
